SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,BuildingNumber,School,SchoolTypeCode,GradeSpan,TotalEnrollment,NumberAmericanIndianorAlaskanNative,PercentAmericanIndianorAlaskanNative,NumberAsian,PercentAsian,NumberPacificIslander,PercentPacificIslander,NumberAsianPacificIslander,PercentAsianPacificIslander,NumberBlack,PercentBlack,NumberHispanic,PercentHispanic,NumberWhite,PercentWhite,NumberTwoOrMoreRaces,PercentTwoOrMoreRaces,NumberMales,PercentMales,NumberFemales,PercentFemales,NumberMigrant,PercentMigrant,NumberTransitionalBilingual,PercentTransitionalBilingual,NumberSpecialEducation,PercentSpecialEducation,NumberFreeorReducedPricedMeals,PercentFreeorReducedPricedMeals,NumberSection504,PercentSection504,NumberFosterCare,PercentFosterCare,StudentsPerClassroomTeacher,AvgYearsEducationalExperience,NumberTeachersWithAtLeastMasterDegree,PercentTeachersWithAtLeastMasterDegree
2015-16,Educational Service District 112,06,Clark,06119,Battle Ground School District,5382,Summit View Middle School,P,7-8       ,28,0,0,0,0,0,0,0,0,0,0,3,10.71,24,85.71,1,3.57,20,71.43,8,28.57,0,0,3,10.71,4,14.29,11,39.29,1,3.57,N<10,,,0,0,
2015-16,Educational Service District 112,06,Clark,06119,Battle Ground School District,5131,Tukes Valley Middle School,P,5-8       ,524,0,0,2,0.38,0,0,2,0.38,3,0.57,35,6.68,463,88.36,21,4.01,240,45.8,284,54.2,0,0,16,3.03,70,13.26,172,32.58,15,2.84,N<10,,14,14.2,30,81.08
2015-16,Educational Service District 112,06,Clark,06119,Battle Ground School District,5132,Tukes Valley Primary ,P,PK-4      ,641,0,0,2,0.31,0,0,2,0.31,2,0.31,54,8.42,549,85.65,34,5.3,338,52.73,303,47.27,0,0,38,5.91,142,22.08,216,33.59,7,1.09,10,1.56,15,13.8,35,81.4
2015-16,Educational Service District 112,06,Clark,06119,Battle Ground School District,2910,Yacolt Primary,P,K-4       ,781,1,0.13,0,0,0,0,0,0,0,0,13,1.66,749,95.9,18,2.3,425,54.42,356,45.58,0,0,2,0.25,119,15.01,330,41.61,5,0.63,N<10,,18,14.6,32,74.42
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3633,Ardmore Elementary School,P,K-5       ,391,0,0,117,29.92,0,0,117,29.92,26,6.65,114,29.16,114,29.16,20,5.12,202,51.66,189,48.34,0,0,170,42.39,52,12.97,176,43.89,12,2.99,N<10,,12,9.9,23,71.88
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,5240,Bellevue Big Picture School,A,6-12      ,345,0,0,70,20.29,0,0,70,20.29,16,4.64,22,6.38,207,60,30,8.7,193,55.94,152,44.06,0,0,3,0.9,65,19.4,52,15.52,46,13.73,N<10,,11,6.6,21,67.74
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,2701,Bellevue High School,P,9-12      ,1635,1,0.06,445,27.22,5,0.31,450,27.52,46,2.81,120,7.34,852,52.11,166,10.15,904,55.29,731,44.71,0,0,77,4.73,121,7.43,188,11.54,143,8.78,N<10,,18,12.4,71,76.34
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3705,Bennett Elementary School,P,K-5       ,439,0,0,147,33.49,0,0,147,33.49,7,1.59,29,6.61,226,51.48,30,6.83,233,53.08,206,46.92,0,0,62,14.42,30,6.98,21,4.88,19,4.42,N<10,,13,10.1,18,52.94
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,5281,Central Educational Services,P,PK-13     ,106,0,0,24,22.64,0,0,24,22.64,4,3.77,21,19.81,46,43.4,11,10.38,74,69.81,32,30.19,0,0,0,0,90,94.74,11,11.58,0,0,N<10,,,0,0,
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3742,Cherry Crest Elementary School,P,K-5       ,581,0,0,290,49.91,0,0,290,49.91,3,0.52,17,2.93,227,39.07,44,7.57,311,53.53,270,46.47,0,0,43,7.35,27,4.62,21,3.59,11,1.88,N<10,,15,11.6,30,78.95
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3338,Chinook Middle School,P,6-8       ,1022,0,0,304,29.75,3,0.29,307,30.04,19,1.86,76,7.44,517,50.59,103,10.08,513,50.2,509,49.8,0,0,76,7.39,61,5.93,123,11.96,64,6.23,N<10,,16,10.8,36,56.25
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,2847,Clyde Hill Elementary,P,K-5       ,632,1,0.16,256,40.51,1,0.16,257,40.66,6,0.95,42,6.65,268,42.41,58,9.18,323,51.11,309,48.89,0,0,133,20.34,39,5.96,35,5.35,10,1.53,N<10,,16,8.6,29,74.36
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3036,Eastgate Elementary School,P,K-5       ,442,2,0.45,142,32.13,0,0,142,32.13,12,2.71,30,6.79,206,46.61,50,11.31,245,55.43,197,44.57,0,0,73,15.6,65,13.89,57,12.18,16,3.42,N<10,,13,10.3,26,74.29
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,2846,Enatai Elementary School,P,K-5       ,525,0,0,146,27.81,3,0.57,149,28.38,19,3.62,61,11.62,235,44.76,61,11.62,275,52.38,250,47.62,0,0,121,22.57,24,4.48,96,17.91,7,1.31,N<10,,15,9.5,31,88.57
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,5325,Grad Alliance Program,R,10-12     ,10,0,0,2,20,0,0,2,20,1,10,2,20,5,50,0,0,8,80,2,20,0,0,0,0,0,0,5,31.25,1,6.25,N<10,,,0,0,
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3166,Highland Middle School,P,6-8       ,565,0,0,100,17.7,2,0.35,102,18.05,30,5.31,163,28.85,220,38.94,50,8.85,297,52.57,268,47.43,0,0,75,13.49,92,16.55,224,40.29,26,4.68,N<10,,13,10.5,35,77.78
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3588,Interlake Senior High School,P,9-12      ,1595,2,0.13,531,33.29,2,0.13,533,33.42,47,2.95,260,16.3,624,39.12,129,8.09,825,51.72,770,48.28,0,0,92,5.91,163,10.48,385,24.74,108,6.94,N<10,,16,9.9,73,74.49
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3522,International School,A,6-12      ,575,1,0.17,208,36.17,0,0,208,36.17,4,0.7,14,2.43,289,50.26,59,10.26,272,47.3,303,52.7,0,0,6,1.04,23,4,25,4.35,27,4.7,N<10,,15,12.3,29,74.36
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,5308,Jing Mei Elementary School,P,K-5       ,257,0,0,151,58.75,0,0,151,58.75,2,0.78,9,3.5,39,15.18,56,21.79,115,44.75,142,55.25,0,0,70,27.45,10,3.92,7,2.75,6,2.35,N<10,,11,6.3,20,83.33
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3225,Lake Hills Elementary,P,K-5       ,511,2,0.39,102,19.96,5,0.98,107,20.94,19,3.72,205,40.12,142,27.79,36,7.05,259,50.68,252,49.32,0,0,189,38.03,58,11.67,270,54.33,9,1.81,N<10,,12,8.6,29,69.05
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3436,Medina Elementary School,P,K-5       ,571,0,0,253,44.31,0,0,253,44.31,2,0.35,22,3.85,255,44.66,39,6.83,305,53.42,266,46.58,0,0,39,6.77,33,5.73,11,1.91,22,3.82,N<10,,14,10,29,69.05
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3437,Newport Heights Elementary,P,K-5       ,638,2,0.31,233,36.52,3,0.47,236,36.99,21,3.29,51,7.99,259,40.6,69,10.82,353,55.33,285,44.67,0,0,109,16.17,78,11.57,140,20.77,16,2.37,N<10,,16,8.6,25,60.98
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3486,Newport Senior High School,P,9-12      ,1794,3,0.17,815,45.43,2,0.11,817,45.54,37,2.06,96,5.35,696,38.8,145,8.08,920,51.28,874,48.72,0,0,82,4.55,112,6.22,216,11.99,124,6.88,N<10,,17,12.6,80,76.92
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3631,Odle Middle School,P,6-8       ,877,2,0.23,478,54.5,0,0,478,54.5,23,2.62,112,12.77,192,21.89,70,7.98,475,54.16,402,45.84,0,0,57,6.42,51,5.74,210,23.65,35,3.94,N<10,,14,10.3,47,73.44
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3168,Phantom Lake Elementary,P,PK-5      ,398,1,0.25,90,22.61,1,0.25,91,22.86,11,2.76,72,18.09,177,44.47,46,11.56,239,60.05,159,39.95,0,0,60,14.08,162,38.03,123,28.87,7,1.64,N<10,,10,10.6,25,62.5
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3224,Puesta del Sol Elementary School,P,K-5       ,580,0,0,72,12.41,1,0.17,73,12.59,5,0.86,123,21.21,312,53.79,67,11.55,281,48.45,299,51.55,0,0,29,5.11,17,2.99,37,6.51,27,4.75,N<10,,17,12.7,26,76.47
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3282,Sammamish Senior High,P,9-12      ,1002,7,0.7,209,20.86,2,0.2,211,21.06,56,5.59,178,17.76,463,46.21,87,8.68,517,51.6,485,48.4,0,0,85,8.74,156,16.03,354,36.38,95,9.76,N<10,,14,10,56,78.87
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3339,Sherwood Forest Elementary,P,K-5       ,423,0,0,95,22.46,2,0.47,97,22.93,32,7.57,132,31.21,119,28.13,43,10.17,219,51.77,204,48.23,0,0,122,29.19,58,13.88,189,45.22,18,4.31,N<10,,12,11.8,23,63.89
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3789,Somerset Elementary School,P,K-5       ,731,0,0,506,69.22,1,0.14,507,69.36,7,0.96,18,2.46,138,18.88,61,8.34,356,48.7,375,51.3,0,0,110,14.91,20,2.71,34,4.61,18,2.44,N<10,,16,11.1,39,86.67
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3634,Spiritridge Elementary School,P,K-5       ,654,0,0,319,48.78,1,0.15,320,48.93,7,1.07,37,5.66,232,35.47,58,8.87,339,51.83,315,48.17,0,0,81,12.18,38,5.71,54,8.12,8,1.2,N<10,,16,9.4,26,63.41
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3100,Stevenson Elementary,P,K-5       ,495,0,0,252,50.91,1,0.2,253,51.11,18,3.64,159,32.12,47,9.49,18,3.64,257,51.92,238,48.08,0,0,306,58.51,38,7.27,249,47.61,5,0.96,N<10,,12,6.3,27,64.29
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3435,Tillicum Middle School,P,6-8       ,668,0,0,120,17.96,2,0.3,122,18.26,21,3.14,71,10.63,387,57.93,67,10.03,323,48.35,345,51.65,0,0,27,4,61,9.04,106,15.70,35,5.19,N<10,,14,12.6,29,59.18
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3283,Tyee Middle School,P,6-8       ,972,0,0,490,50.41,3,0.31,493,50.72,12,1.23,55,5.66,318,32.72,94,9.67,506,52.06,466,47.94,0,0,58,5.88,58,5.88,132,13.37,50,5.07,N<10,,15,9.8,44,67.69
2015-16,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3167,Woodridge Elementary,P,K-5       ,620,1,0.16,256,41.29,7,1.13,263,42.42,22,3.55,61,9.84,230,37.1,43,6.94,328,52.9,292,47.1,0,0,147,22.69,42,6.48,123,18.98,11,1.7,N<10,,14,9.7,29,64.44
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,3200,Alderwood Elementary School,P,PK-5      ,241,4,1.66,16,6.64,0,0,16,6.64,4,1.66,109,45.23,100,41.49,8,3.32,133,55.19,108,44.81,16,6.2,93,36.05,28,10.85,221,85.66,16,6.2,N<10,,10,10.8,15,62.5
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,5366,Bellingham Family Partnership Program,A,K-12      ,74,0,0,1,1.35,1,1.35,2,2.7,0,0,3,4.05,60,81.08,9,12.16,36,48.65,38,51.35,0,0,1,0.96,6,5.77,16,15.38,6,5.77,N<10,,,0,0,
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2553,Bellingham High School,P,9-12      ,1046,12,1.15,26,2.49,2,0.19,28,2.68,14,1.34,159,15.2,761,72.75,72,6.88,527,50.38,519,49.62,8,0.79,31,3.06,92,9.08,301,29.71,54,5.33,N<10,,19,14.7,40,71.43
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,5340,Bellingham Re-Engagement Program,R,9-12      ,44,3,6.82,2,4.55,0,0,2,4.55,2,4.55,9,20.45,24,54.55,4,9.09,20,45.45,24,54.55,1,1.37,1,1.37,10,13.7,41,56.16,5,6.85,N<10,,,0,0,
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2431,Birchwood Elementary School,P,PK-5      ,337,2,0.59,12,3.56,10,2.97,22,6.53,7,2.08,128,37.98,153,45.4,25,7.42,181,53.71,156,46.29,9,2.7,79,23.72,56,16.82,223,66.97,7,2.1,N<10,,12,10.9,16,59.26
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2817,Carl Cozier Elementary School,P,PK-5      ,261,7,2.68,9,3.45,1,0.38,10,3.83,2,0.77,35,13.41,188,72.03,19,7.28,120,45.98,141,54.02,0,0,24,8.28,60,20.69,169,58.28,10,3.45,N<10,,13,12.1,13,65
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2365,Columbia Elementary School,P,PK-5      ,285,0,0,5,1.75,0,0,5,1.75,5,1.75,22,7.72,238,83.51,15,5.26,151,52.98,134,47.02,0,0,3,1.03,25,8.59,60,20.62,21,7.22,N<10,,14,18.4,12,60
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,5239,Cordata Elementary School,P,PK-5      ,407,1,0.25,72,17.69,3,0.74,75,18.43,13,3.19,99,24.32,185,45.45,34,8.35,222,54.55,185,45.45,5,1.18,108,25.59,96,22.75,271,64.22,18,4.27,N<10,,12,10.8,19,57.58
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2066,Fairhaven Middle School,P,6-8       ,587,5,0.85,37,6.3,2,0.34,39,6.64,4,0.68,45,7.67,449,76.49,45,7.67,300,51.11,287,48.89,3,0.5,9,1.51,64,10.72,108,18.09,41,6.87,N<10,,15,11.8,26,66.67
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2262,Geneva Elementary School,P,PK-5      ,446,6,1.35,3,0.67,0,0,3,0.67,7,1.57,35,7.85,370,82.96,25,5.61,248,55.61,198,44.39,0,0,9,1.94,66,14.25,127,27.43,24,5.18,N<10,,18,13.6,15,60
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,3134,Happy Valley Elementary School,P,PK-5      ,429,3,0.7,20,4.66,2,0.47,22,5.13,8,1.86,58,13.52,305,71.1,33,7.69,220,51.28,209,48.72,3,0.7,23,5.4,44,10.33,136,31.92,19,4.46,N<10,,17,14.9,13,52
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,1694,Home Port Learning Center,A,9-12      ,12,0,0,0,0,0,0,0,0,0,0,0,0,12,100,0,0,7,58.33,5,41.67,0,0,1,5,6,30,16,80.00,0,0,N<10,,,0,0,
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,4442,Kulshan Middle School,P,6-8       ,556,7,1.26,21,3.78,0,0,21,3.78,10,1.8,103,18.53,373,67.09,42,7.55,282,50.72,274,49.28,1,0.18,18,3.21,76,13.57,232,41.43,37,6.61,N<10,,15,15.4,21,56.76
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2225,Lowell Elementary School ,P,PK-5      ,295,2,0.68,10,3.39,0,0,10,3.39,8,2.71,31,10.51,231,78.31,13,4.41,144,48.81,151,51.19,0,0,4,1.36,47,15.93,65,22.03,13,4.41,N<10,,13,14.6,16,69.57
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,4571,Northern Heights Elementary Schl,P,PK-5      ,399,4,1,33,8.27,2,0.5,35,8.77,12,3.01,51,12.78,252,63.16,45,11.28,199,49.87,200,50.13,4,1,38,9.45,67,16.67,131,32.59,24,5.97,N<10,,13,15.9,22,73.33
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,1647,Options High School,A,9-12      ,111,1,0.9,0,0,0,0,0,0,3,2.7,19,17.12,70,63.06,18,16.22,41,36.94,70,63.06,0,0,2,1.8,27,24.32,66,59.46,6,5.41,N<10,,11,10.2,6,60
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,3202,Parkview Elementary School,P,PK-5      ,302,4,1.32,3,0.99,0,0,3,0.99,5,1.66,38,12.58,218,72.19,34,11.26,156,51.66,146,48.34,1,0.33,5,1.63,48,15.69,117,38.24,14,4.58,N<10,,15,13.5,10,50
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2067,Roosevelt Elementary School,P,PK-5      ,417,6,1.44,10,2.4,0,0,10,2.4,5,1.2,115,27.58,253,60.67,28,6.71,216,51.8,201,48.2,7,1.63,64,14.92,57,13.29,241,56.18,13,3.03,N<10,,12,14.8,22,64.71
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,3576,Sehome High School,P,9-12      ,1187,10,0.84,69,5.81,2,0.17,71,5.98,15,1.26,115,9.69,899,75.74,77,6.49,633,53.33,554,46.67,2,0.17,15,1.28,159,13.61,278,23.80,71,6.08,N<10,,19,13,44,72.13
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,3201,Shuksan Middle School,P,6-8       ,608,13,2.14,71,11.68,4,0.66,75,12.34,10,1.64,161,26.48,298,49.01,51,8.39,314,51.64,294,48.36,11,1.77,54,8.7,88,14.17,382,61.51,25,4.03,N<10,,13,11.5,29,61.7
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2175,Silver Beach Elementary School,P,PK-5      ,454,4,0.88,17,3.74,0,0,17,3.74,3,0.66,38,8.37,347,76.43,45,9.91,232,51.1,222,48.9,0,0,11,2.47,57,12.78,82,18.39,26,5.83,N<10,,20,14.2,14,60.87
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,4515,Squalicum High School,P,9-12      ,1390,22,1.58,134,9.64,10,0.72,144,10.36,17,1.22,273,19.64,840,60.43,94,6.76,708,50.94,682,49.06,10,0.74,66,4.9,161,11.95,542,40.24,101,7.5,12,0.89,20,14.5,52,74.29
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2387,Sunnyland Elementary School,P,PK-5      ,319,6,1.88,20,6.27,2,0.63,22,6.9,3,0.94,55,17.24,204,63.95,29,9.09,169,52.98,150,47.02,0,0,42,12.28,70,20.47,171,50.00,18,5.26,N<10,,13,14.9,15,60
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,1799,Visions (Seamar Youth Center),5,6-12      ,27,0,0,0,0,1,3.7,1,3.7,3,11.11,4,14.81,17,62.96,2,7.41,0,0,27,100,0,0,0,0,0,0,15,53.57,0,0,N<10,,,0,0,
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,5125,Wade King Elementary School,P,PK-5      ,430,1,0.23,14,3.26,1,0.23,15,3.49,7,1.63,39,9.07,336,78.14,32,7.44,225,52.33,205,47.67,0,0,8,1.84,67,15.4,83,19.08,22,5.06,N<10,,14,13,23,76.67
2015-16,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2075,Whatcom Middle School,P,6-8       ,623,4,0.64,28,4.49,0,0,28,4.49,4,0.64,50,8.03,495,79.45,42,6.74,348,55.86,275,44.14,1,0.16,8,1.28,89,14.26,164,26.28,35,5.61,N<10,,15,12.4,29,70.73
2015-16,Educational Service District 101,01,Adams,01122,Benge School District,3142,Benge Elementary,5,K-6       ,13,0,0,0,0,0,0,0,0,0,0,0,0,13,100,0,0,6,46.15,7,53.85,0,0,0,0,2,14.29,0,0.00,0,0,N<10,,7,9.4,0,
2015-16,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,5372,Acceleration Academy,R,9-12      ,138,3,2.17,3,2.17,2,1.45,5,3.62,24,17.39,19,13.77,78,56.52,9,6.52,75,54.35,63,45.65,0,0,3,1.64,35,19.13,78,42.62,9,4.92,N<10,,,0,0,
2015-16,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,2807,Bethel High School,P,9-12      ,1682,31,1.84,90,5.35,48,2.85,138,8.2,146,8.68,224,13.32,1061,63.08,82,4.88,886,52.68,796,47.32,0,0,9,0.55,223,13.7,765,46.99,40,2.46,N<10,,24,15.4,47,67.14
2015-16,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,3250,Bethel Middle School,P,6-8       ,630,8,1.27,29,4.6,24,3.81,53,8.41,71,11.27,91,14.44,352,55.87,55,8.73,325,51.59,305,48.41,1,0.15,10,1.55,94,14.55,352,54.49,17,2.63,N<10,,18,12.4,20,55.56
2015-16,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,5288,Birth to Three,P,PK-PK     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2015-16,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,4296,Camas Prairie Elementary,P,K-5       ,592,6,1.01,38,6.42,33,5.57,71,11.99,66,11.15,87,14.7,291,49.16,71,11.99,329,55.57,263,44.43,0,0,17,2.77,61,9.95,339,55.30,9,1.47,N<10,,16,12.3,22,57.89
2015-16,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,4186,Cedarcrest Middle School,P,6-12      ,639,7,1.1,54,8.45,34,5.32,88,13.77,91,14.24,114,17.84,277,43.35,62,9.7,334,52.27,305,47.73,0,0,12,1.89,71,11.18,373,58.74,22,3.46,N<10,,18,11.8,25,69.44
2015-16,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,4331,Centennial Elementary Bethel,P,K-5       ,437,1,0.23,7,1.6,10,2.29,17,3.89,14,3.2,56,12.81,306,70.02,43,9.84,236,54,201,46,0,0,5,1.11,54,11.97,271,60.09,4,0.89,N<10,,13,13.6,23,69.7
2015-16,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,1510,Challenger High School,A,9-12      ,298,8,2.68,15,5.03,10,3.36,25,8.39,27,9.06,36,12.08,181,60.74,21,7.05,154,51.68,144,48.32,1,0.36,2,0.71,43,15.36,173,61.79,19,6.79,N<10,,20,19.2,11,73.33
2015-16,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,3649,Chester H Thompson Elementary,P,K-5       ,554,2,0.36,11,1.99,53,9.57,64,11.55,57,10.29,150,27.08,194,35.02,87,15.7,259,46.75,295,53.25,0,0,48,8.47,55,9.7,399,70.37,8,1.41,N<10,,15,13.2,26,72.22
2015-16,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,2576,Clover Creek Elementary,P,PK-5      ,670,4,0.6,28,4.18,33,4.93,61,9.1,56,8.36,106,15.82,346,51.64,97,14.48,362,54.03,308,45.97,0,0,17,2.51,70,10.36,341,50.44,8,1.18,12,1.78,16,10.7,15,34.88
2015-16,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,4578,Cougar Mountain Middle School,P,6-8       ,578,13,2.25,28,4.84,5,0.87,33,5.71,19,3.29,56,9.69,430,74.39,27,4.67,311,53.81,267,46.19,0,0,1,0.18,90,15.85,282,49.65,10,1.76,N<10,,17,14.4,25,71.43
2015-16,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,5127,ECEAP W,P,PK-PK     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2015-16,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,1945,Elk Plain Head Start,P,PK-PK     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2015-16,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,2877,Elk Plain School of Choice,P,K-8       ,544,4,0.74,19,3.49,2,0.37,21,3.86,44,8.09,79,14.52,329,60.48,67,12.32,264,48.53,280,51.47,0,0,2,0.37,33,6.07,179,32.90,9,1.65,N<10,,18,13,21,70
2015-16,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,4099,Evergreen Elementary,P,K-5       ,497,5,1.01,38,7.65,47,9.46,85,17.1,36,7.24,121,24.35,192,38.63,58,11.67,258,51.91,239,48.09,0,0,88,17.29,49,9.63,329,64.64,10,1.96,N<10,,15,11.7,16,48.48
2015-16,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,5159,Frederickson Elementary,P,PK-5      ,599,5,0.83,16,2.67,16,2.67,32,5.34,42,7.01,163,27.21,292,48.75,65,10.85,298,49.75,301,50.25,0,0,68,11.04,60,9.74,304,49.35,7,1.14,10,1.62,15,12,28,70
2015-16,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,4407,Frontier Middle School,P,6-8       ,720,14,1.94,24,3.33,6,0.83,30,4.17,26,3.61,83,11.53,529,73.47,38,5.28,388,53.89,332,46.11,0,0,8,1.11,76,10.56,280,38.89,30,4.17,N<10,,18,11.2,27,67.5
2015-16,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,4297,Graham Elementary,P,K-5       ,719,4,0.56,19,2.64,9,1.25,28,3.89,27,3.76,79,10.99,481,66.9,100,13.91,370,51.46,349,48.54,0,0,6,0.83,83,11.42,247,33.98,11,1.51,N<10,,18,13.9,24,58.54
