county_id,county,rural_urban,urban_influence,less_than_high_school,high_school,bachelors,clinton,trump,otherVotes,totalVotes,num_pov_all,percent_pov_all,num_pov_child,percent_pov_child,labor_total_2014,employed_2014,unemployed_2014,labor_total_2015,employed_2015,unemployed_2015,labor_total_2016,employed_2016,unemployed_2016,labor_total_2017,employed_2017,unemployed_2017,med_household_income_2017,medHHIncome_percent_state_2017,totalPop,white,black,native,asian,pacificIslander,otherRace,multiracial,hispanicLatino,whiteAlone,census_2009,estimate_2010,estimate_2011,estimate_2012,estimate_2013,estimate_2014,estimate_2015,prelim_estimate_2016,projection_2017,id,school_name,school_year,k12_enrollment,all_immunizations,any_exempt,medical_exempt,personal_exempt,religious_exempt,religious_mem_exempt,diphtheria_tetanus,pertussis,mmr,polio,hepatitisB,varicella,school_district,start_grade,end_grade
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1960,THURGOOD MARSHALL ELEMENTARY,2014,508,434,20,8,12,0,0,0,0,4,1,10,14,SEATTLE PUBLIC SCHOOLS,-1,5
39,Yakima,3,2,"40,106","42,280","23,796","31,291","41,735","4,724","77,750","44,726",18.1,"19,143",26.1,"119,487","109,113","10,374","121,810","111,910","9,900","125,834","116,419","9,415",126814,118212,8602,"$47,573 ",67.1,243231,63.7,1,4.3,1.1,0.1,26.1,3.7,45,47.7,"39,836","40,802","41,164","42,162","40,696","43,050","46,422","46,957","48,300",2400,YAKIMA ONLINE!/YAKIMA HOMESCHOOL PARTNERSHIP,2014,130,111,4,1,4,0,0,4,2,4,4,2,0,YAKIMA SCHOOL DISTRICT,6,12
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1135,JOHN STANFORD INTERNATIONAL ELEMENTARY,2014,469,401,27,14,12,1,1,4,4,6,8,10,26,SEATTLE PUBLIC SCHOOLS,0,5
3,Benton,2,2,"12,628","29,937","36,834","26,360","47,194","6,473","80,027","23,587",12,"8,662",16.5,"89,907","83,182","6,725","91,760","85,591","6,169","94,291","88,412","5,879",97430,92070,5360,"$64,717 ",91.2,175177,82.4,1.3,0.9,2.7,0.1,9,3.6,18.7,74.5,"58,496","60,070","60,608","62,739","63,710","63,157","62,071","62,282","63,053",2401,MID-COLUMBIA PARENT PARTNERSHIP,2014,283,242,41,1,37,3,0,29,15,19,27,23,23,KENNEWICK SCHOOL DISTRICT,0,12
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1480,SAND POINT ELEMENTARY,2014,262,224,20,11,5,3,1,2,2,6,7,5,15,SEATTLE PUBLIC SCHOOLS,0,5
31,Snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405 ",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",1980,SKYLINE ELEMENTARY,2014,504,431,14,1,12,1,0,11,11,11,12,8,14,LAKE STEVENS SCHOOL DISTRICT,-1,5
6,Clark,1,1,"24,507","74,832","88,831","92,757","92,441","14,962","200,160","48,088",10.2,"15,499",13.6,"209,309","194,621","14,688","214,351","200,483","13,868","220,790","207,514","13,276",227382,215782,11600,"$74,243 ",104.7,425363,85.4,2,0.9,4.1,0.6,2.9,4,7.6,81.8,"54,370","54,581","54,951","56,054","57,852","61,711","63,639","66,782","71,618",2180,TUKES VALLEY PRIMARY,2014,642,549,60,10,43,8,0,44,44,48,47,48,51,BATTLE GROUND SCHOOL DISTRICT,-1,4
8,Cowlitz,3,2,"8,208","22,062","11,507","17,908","24,185","3,599","45,692","17,302",16.4,"5,044",21,"43,617","40,102","3,515","44,124","40,697","3,427","44,844","41,668","3,176",46010,43224,2786,"$50,617 ",71.3,102410,88.9,0.6,1.5,1.5,0.2,3.5,3.7,7.8,85.8,"40,572","40,867","41,406","42,752","43,409","39,635","49,997","48,208","49,420",1031,CASTLE ROCK HIGH SCHOOL,2014,395,338,14,1,12,1,0,10,7,10,5,7,0,CASTLE ROCK SCHOOL DISTRICT,9,12
31,Snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405 ",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",863,CEDAR PARK CHRISTIAN SCHOOL--MOUNTLAKE TERRACE CAMPUS,2014,104,89,15,0,15,0,0,15,11,13,13,10,0,EDMONDS SCHOOL DISTRICT,7,12
6,Clark,1,1,"24,507","74,832","88,831","92,757","92,441","14,962","200,160","48,088",10.2,"15,499",13.6,"209,309","194,621","14,688","214,351","200,483","13,868","220,790","207,514","13,276",227382,215782,11600,"$74,243 ",104.7,425363,85.4,2,0.9,4.1,0.6,2.9,4,7.6,81.8,"54,370","54,581","54,951","56,054","57,852","61,711","63,639","66,782","71,618",698,FIRM FOUNDATION CHRISTIAN SCHOOL,2014,368,315,53,0,50,0,3,43,43,43,40,37,44,BATTLE GROUND SCHOOL DISTRICT,-1,12
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",845,BILLINGS MIDDLE SCHOOL,2014,84,72,11,0,10,0,1,7,8,6,8,12,6,SEATTLE PUBLIC SCHOOLS,6,8
9,Douglas,3,2,"4,844","7,828","4,834","4,918","9,603","1,022","15,543","5,578",13.4,"2,075",19.3,"19,328","17,954","1,374","19,776","18,503","1,273","20,536","19,136","1,400",21012,19812,1200,"$54,580 ",76.9,38431,79.6,0.3,1.1,0.7,0.1,15.6,2.6,28.7,67.8,"46,269","46,159","46,723","48,050","49,030","50,878","50,886","52,364","53,345",914,BRIDGEPORT HIGH SCHOOL,2014,210,180,6,4,2,0,0,1,1,6,1,1,0,BRIDGEPORT SCHOOL DISTRICT,9,12
32,Spokane,2,2,"21,961","82,002","97,348","93,767","113,435","20,044","227,246","69,334",14.1,"18,816",17,"225,474","209,773","15,701","227,903","212,951","14,952","234,478","220,390","14,088",240421,227426,12995,"$53,438 ",75.3,471221,89.2,1.7,1.5,2.1,0.4,1.2,3.8,4.5,86.7,"46,983","46,320","46,846","48,265","48,312","50,856","48,189","49,482","53,809",367,CHATTAROY ELEMENTARY,2014,244,209,15,3,10,1,1,14,14,14,14,9,15,RIVERSIDE SCHOOL DISTRICT,0,4
13,Grant,5,8,"13,858","14,920","9,369","7,810","18,518","2,018","28,346","13,838",14.7,"5,656",20.3,"44,845","41,513","3,332","44,711","41,432","3,279","44,567","41,422","3,145",45310,42475,2835,"$55,807 ",78.7,89120,72.8,1.1,1.2,0.9,0.1,20.4,3.5,38.3,57.3,"41,195","42,799","42,994","45,021","46,036","50,356","50,067","52,981","51,330",942,COULEE CITY ELEMENTARY,2014,91,78,7,1,6,0,0,5,5,6,5,4,5,COULEE-HARTLINE SCHOOL DISTRICT,0,5
13,Grant,5,8,"13,858","14,920","9,369","7,810","18,518","2,018","28,346","13,838",14.7,"5,656",20.3,"44,845","41,513","3,332","44,711","41,432","3,279","44,567","41,422","3,145",45310,42475,2835,"$55,807 ",78.7,89120,72.8,1.1,1.2,0.9,0.1,20.4,3.5,38.3,57.3,"41,195","42,799","42,994","45,021","46,036","50,356","50,067","52,981","51,330",392,FRONTIER MIDDLE SCHOOL,2014,680,583,30,4,24,2,0,17,15,13,15,17,4,MOSES LAKE SCHOOL DISTRICT,6,8
20,Klickitat,6,4,"1,925","4,274","3,972","4,194","5,789",786,"10,769","3,139",14.5,884,21.5,"9,586","8,844",742,"9,458","8,775",683,"9,642","8,993",649,10051,9465,586,"$55,282 ",77.9,20318,87.7,0.2,2.4,0.6,0.1,5.6,3.3,10.7,83.8,"41,105","42,782","43,104","44,825","46,733","48,086","49,543","51,314","51,979",95,GLENWOOD ELEMENTARY,2014,35,30,5,2,3,0,0,2,2,4,3,3,4,GLENWOOD SCHOOL DISTRICT,0,6
35,Wahkiakum,8,4,264,"1,039",534,832,"1,344",182,"2,358",518,12.3,167,22.9,"1,276","1,153",123,"1,294","1,177",117,"1,288","1,178",110,1307,1214,93,"$53,694 ",75.7,3978,94,0.3,1.3,0.6,0.2,0.7,3.1,2.7,92.5,"44,867","44,492","45,083","45,624","43,140","47,174","49,898","50,872","54,667",1512,JULIUS A WENDT ELEMENTARY/JOHN C THOMAS MIDDLE SCHOOL,2014,300,257,29,6,12,12,0,25,24,25,26,25,23,WAHKIAKUM SCHOOL DISTRICT,0,8
31,Snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405 ",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",1712,LINCOLN ACADEMY,2014,14,12,2,1,1,0,0,0,0,0,1,1,0,STANWOOD-CAMANO SCHOOL DISTRICT,6,8
10,Ferry,9,12,725,"1,817",972,"1,098","2,202",301,"3,601","1,297",17.3,345,26.9,"2,452","2,173",279,"2,477","2,223",254,"2,491","2,237",254,2539,2259,280,"$43,665 ",61.6,7551,76.3,0.3,16.7,0.7,0.1,1.2,4.8,3.4,75,"38,284","36,712","36,921","37,548","39,596","41,343","40,340","42,330","42,157",2402,REPUBLIC PARENT PARTNER,2014,7,6,1,0,1,0,0,1,1,0,0,0,0,REPUBLIC SCHOOL DISTRICT,0,12
13,Grant,5,8,"13,858","14,920","9,369","7,810","18,518","2,018","28,346","13,838",14.7,"5,656",20.3,"44,845","41,513","3,332","44,711","41,432","3,279","44,567","41,422","3,145",45310,42475,2835,"$55,807 ",78.7,89120,72.8,1.1,1.2,0.9,0.1,20.4,3.5,38.3,57.3,"41,195","42,799","42,994","45,021","46,036","50,356","50,067","52,981","51,330",1394,SAGE POINT ELEMENTARY SCHOOL,2014,414,355,21,3,15,3,0,14,14,19,15,17,18,MOSES LAKE SCHOOL DISTRICT,0,5
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",2042,SHORELINE CHRISTIAN SCHOOL,2014,154,132,20,0,20,0,0,18,18,18,18,19,20,SHORELINE SCHOOL DISTRICT,-1,12
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1902,TOTEM MIDDLE SCHOOL,2014,615,527,15,1,14,0,0,10,10,5,7,8,5,FEDERAL WAY SCHOOL DISTRICT,6,8
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",840,CLYDE HILL ELEMENTARY,2014,662,568,53,9,44,0,0,19,0,24,21,29,36,BELLEVUE SCHOOL DISTRICT,0,5
29,Skagit,3,2,"9,031","22,414","21,670","26,690","24,736","4,542","55,968","14,061",11.3,"4,255",15.8,"56,490","52,399","4,091","56,713","52,843","3,870","57,965","54,231","3,734",59436,56167,3269,"$65,505 ",92.3,116901,83.4,0.7,2.2,1.8,0.2,8.7,3.2,16.9,76.7,"55,572","54,426","55,085","56,443","56,058","54,852","56,322","55,524","58,990",2403,EDISON (7/8),2014,113,97,14,1,12,1,0,7,5,8,7,8,0,BURLINGTON-EDISON SCHOOL DISTRICT,7,8
6,Clark,1,1,"24,507","74,832","88,831","92,757","92,441","14,962","200,160","48,088",10.2,"15,499",13.6,"209,309","194,621","14,688","214,351","200,483","13,868","220,790","207,514","13,276",227382,215782,11600,"$74,243 ",104.7,425363,85.4,2,0.9,4.1,0.6,2.9,4,7.6,81.8,"54,370","54,581","54,951","56,054","57,852","61,711","63,639","66,782","71,618",413,HOUGH ELEMENTARY SCHOOL,2014,295,253,25,2,22,0,1,18,17,21,17,16,22,VANCOUVER SCHOOL DISTRICT,0,5
3,Benton,2,2,"12,628","29,937","36,834","26,360","47,194","6,473","80,027","23,587",12,"8,662",16.5,"89,907","83,182","6,725","91,760","85,591","6,169","94,291","88,412","5,879",97430,92070,5360,"$64,717 ",91.2,175177,82.4,1.3,0.9,2.7,0.1,9,3.6,18.7,74.5,"58,496","60,070","60,608","62,739","63,710","63,157","62,071","62,282","63,053",1669,KIONA-BENTON CITY HIGH SCHOOL,2014,1485,1274,25,5,19,1,0,46,46,27,25,23,27,KIONA-BENTON CITY SCHOOL DISTRICT,9,12
32,Spokane,2,2,"21,961","82,002","97,348","93,767","113,435","20,044","227,246","69,334",14.1,"18,816",17,"225,474","209,773","15,701","227,903","212,951","14,952","234,478","220,390","14,088",240421,227426,12995,"$53,438 ",75.3,471221,89.2,1.7,1.5,2.1,0.4,1.2,3.8,4.5,86.7,"46,983","46,320","46,846","48,265","48,312","50,856","48,189","49,482","53,809",1115,NORTHWEST CHRISTIAN SCHOOL,2014,551,473,71,1,70,0,0,44,40,49,48,46,55,MEAD SCHOOL DISTRICT,9,12
34,Thurston,2,2,"11,679","41,393","64,621","68,798","48,624","11,988","129,410","29,034",10.5,"7,476",12.5,"123,392","115,391","8,001","125,764","118,204","7,560","129,787","122,547","7,240",134847,128150,6697,"$71,370 ",100.6,252264,82.4,2.7,1.4,5.2,0.8,2.2,5.3,7.1,78.9,"60,978","60,038","60,621","62,009","63,408","65,288","61,676","63,286","66,725",224,RAINIER SENIOR HIGH SCHOOL,2014,268,230,25,3,20,2,0,24,24,22,21,20,0,RAINIER SCHOOL DISTRICT,9,12
6,Clark,1,1,"24,507","74,832","88,831","92,757","92,441","14,962","200,160","48,088",10.2,"15,499",13.6,"209,309","194,621","14,688","214,351","200,483","13,868","220,790","207,514","13,276",227382,215782,11600,"$74,243 ",104.7,425363,85.4,2,0.9,4.1,0.6,2.9,4,7.6,81.8,"54,370","54,581","54,951","56,054","57,852","61,711","63,639","66,782","71,618",1991,TUKES VALLEY MIDDLE SCHOOL,2014,536,460,45,3,41,3,0,36,34,30,28,30,20,BATTLE GROUND SCHOOL DISTRICT,5,8
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027 ",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",392,FRONTIER MIDDLE SCHOOL,2014,746,641,31,1,29,2,1,17,15,16,11,17,8,BETHEL SCHOOL DISTRICT,7,8
31,Snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405 ",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",95,GLENWOOD ELEMENTARY,2014,595,511,39,4,34,2,0,28,30,27,25,22,33,LAKE STEVENS SCHOOL DISTRICT,0,5
32,Spokane,2,2,"21,961","82,002","97,348","93,767","113,435","20,044","227,246","69,334",14.1,"18,816",17,"225,474","209,773","15,701","227,903","212,951","14,952","234,478","220,390","14,088",240421,227426,12995,"$53,438 ",75.3,471221,89.2,1.7,1.5,2.1,0.4,1.2,3.8,4.5,86.7,"46,983","46,320","46,846","48,265","48,312","50,856","48,189","49,482","53,809",1516,NESS ELEMENTARY,2014,369,317,8,5,3,0,1,6,6,5,6,6,7,WEST VALLEY SCHOOL DISTRICT (SPOKANE),0,5
24,Okanogan,6,6,"5,090","8,900","5,265","6,298","9,610","1,183","17,091","8,415",20.4,"2,707",28.6,"21,316","19,796","1,520","21,239","19,756","1,483","21,406","19,997","1,409",20930,19492,1438,"$44,819 ",63.2,41120,73.9,0.4,11.4,0.6,0.1,10.1,3.5,17.6,68.3,"35,227","34,915","35,161","35,848","36,292","35,146","41,426","41,028","40,912",208,PATEROS ELEMENTARY,2014,149,128,20,0,8,6,6,15,13,17,15,14,18,PATEROS SCHOOL DISTRICT,0,6
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",2216,TODD BEAMER HIGH SCHOOL,2014,1781,1530,51,51,51,51,51,20,20,26,30,23,13,FEDERAL WAY SCHOOL DISTRICT,9,12
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",731,AMAZING GRACE CHRISTIAN SCHOOL,2014,222,191,0,0,0,0,0,0,0,0,0,0,0,SEATTLE PUBLIC SCHOOLS,0,8
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027 ",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",1033,CLOVER PARK HIGH SCHOOL,2014,1212,1042,11,2,4,3,3,9,6,9,8,9,0,CLOVER PARK SCHOOL DISTRICT,9,12
31,Snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405 ",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",917,EVERETT HIGH SCHOOL,2014,1440,1238,189,4,166,18,5,45,45,33,39,37,4,EVERETT SCHOOL DISTRICT,9,12
29,Skagit,3,2,"9,031","22,414","21,670","26,690","24,736","4,542","55,968","14,061",11.3,"4,255",15.8,"56,490","52,399","4,091","56,713","52,843","3,870","57,965","54,231","3,734",59436,56167,3269,"$65,505 ",92.3,116901,83.4,0.7,2.2,1.8,0.2,8.7,3.2,16.9,76.7,"55,572","54,426","55,085","56,443","56,058","54,852","56,322","55,524","58,990",2068,SKAGIT ADVENTIST ACADEMY,2014,107,92,3,0,3,0,0,3,3,3,3,3,3,BURLINGTON-EDISON SCHOOL DISTRICT,-1,12
37,Whatcom,3,2,"10,788","32,069","47,150","60,340","40,599","8,734","109,673","28,131",13,"5,603",13.1,"101,316","94,670","6,646","104,285","98,036","6,249","107,124","100,951","6,173",110074,104560,5514,"$61,026 ",86,201140,85.4,1,2.8,3.5,0.2,3.3,3.8,7.8,81.9,"49,761","49,294","49,775","51,268","50,879","53,481","54,522","55,710","57,291",2120,WHATCOM MIDDLE SCHOOL,2014,599,515,74,16,60,0,0,40,27,34,39,57,20,BELLINGHAM SCHOOL DISTRICT,6,8
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027 ",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",636,ANDERSON ISLAND ELEMENTARY,2014,36,31,1,0,1,0,0,1,1,0,0,1,1,STEILACOOM HIST. SCHOOL DISTRICT,0,5
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",478,ARDMORE ELEMENTARY SCHOOL,2014,352,303,15,0,14,1,0,10,0,9,8,11,10,BELLEVUE SCHOOL DISTRICT,0,5
37,Whatcom,3,2,"10,788","32,069","47,150","60,340","40,599","8,734","109,673","28,131",13,"5,603",13.1,"101,316","94,670","6,646","104,285","98,036","6,249","107,124","100,951","6,173",110074,104560,5514,"$61,026 ",86,201140,85.4,1,2.8,3.5,0.2,3.3,3.8,7.8,81.9,"49,761","49,294","49,775","51,268","50,879","53,481","54,522","55,710","57,291",740,BLAINE HIGH SCHOOL,2014,684,589,42,4,37,1,0,29,27,26,23,31,0,BLAINE SCHOOL DISTRICT,9,12
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",19,CARNATION ELEMENTARY SCHOOL,2014,367,316,28,2,26,1,0,18,16,19,19,21,25,RIVERVIEW SCHOOL DISTRICT,-1,5
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1647,LAURELHURST ELEMENTARY SCHOOL,2014,423,364,28,14,12,4,0,10,10,14,12,16,20,SEATTLE PUBLIC SCHOOLS,0,5
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1580,MCGILVRA ELEMENTARY SCHOOL,2014,288,248,16,9,5,1,1,5,5,6,7,7,14,SEATTLE PUBLIC SCHOOLS,0,5
37,Whatcom,3,2,"10,788","32,069","47,150","60,340","40,599","8,734","109,673","28,131",13,"5,603",13.1,"101,316","94,670","6,646","104,285","98,036","6,249","107,124","100,951","6,173",110074,104560,5514,"$61,026 ",86,201140,85.4,1,2.8,3.5,0.2,3.3,3.8,7.8,81.9,"49,761","49,294","49,775","51,268","50,879","53,481","54,522","55,710","57,291",1844,MONTESSORI AT SAMISH WOODS,2014,79,68,11,1,10,0,0,4,4,6,5,10,7,BELLINGHAM SCHOOL DISTRICT,-1,6
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1522,OLYMPIC VIEW ELEMENTARY SCHOOL,2014,462,398,26,7,19,1,0,9,9,12,12,17,18,SEATTLE PUBLIC SCHOOLS,0,5
32,Spokane,2,2,"21,961","82,002","97,348","93,767","113,435","20,044","227,246","69,334",14.1,"18,816",17,"225,474","209,773","15,701","227,903","212,951","14,952","234,478","220,390","14,088",240421,227426,12995,"$53,438 ",75.3,471221,89.2,1.7,1.5,2.1,0.4,1.2,3.8,4.5,86.7,"46,983","46,320","46,846","48,265","48,312","50,856","48,189","49,482","53,809",1718,RIDGEVIEW ELEMENTARY,2014,353,304,18,8,4,1,1,9,9,10,9,8,18,SPOKANE SCHOOL DISTRICT,-1,6
4,Chelan,3,2,"8,678","13,920","13,296","13,032","18,114","2,234","33,380","10,059",13.3,"3,058",17,"41,171","38,639","2,532","42,636","40,246","2,390","43,289","40,840","2,449",44518,42349,2169,"$57,284 ",80.7,72453,79.3,0.3,1,0.8,0.1,15.7,2.7,25.8,70.7,"46,780","45,478","46,275","47,265","51,713","50,825","53,068","55,109","53,388",2066,ST. JOSEPH'S SCHOOL,2014,144,124,3,0,3,0,0,2,2,3,3,3,3,WENATCHEE SCHOOL DISTRICT,-1,5
